      az(d)       el(d) polygon_ids
 124.000000   40.000000 1
 126.000000   40.000000 1
 128.000000   40.000000 1
 130.000000   40.000000 1
 132.000000   40.000000 1
 134.000000   40.000000 1
 136.000000   40.000000 1
 138.000000   40.000000 1
 140.000000   40.000000 1
 142.000000   40.000000 1
 144.000000   40.000000 1
 146.000000   40.000000 1
 148.000000   40.000000 1
 150.000000   40.000000 1
 152.000000   40.000000 1
 154.000000   40.000000 1
 156.000000   40.000000 1
 158.000000   40.000000 1
 160.000000   40.000000 1
 162.000000   40.000000 1
 164.000000   40.000000 1
 166.000000   40.000000 1
 168.000000   40.000000 1
 170.000000   40.000000 1
 172.000000   40.000000 1
 174.000000   40.000000 1
 176.000000   40.000000 1
 178.000000   40.000000 1
 180.000000   40.000000 1 2
-180.000000   42.000000 1 2
-178.000000   42.000000 2
-176.000000   42.000000 2
-174.000000   42.000000 2
-172.000000   42.000000 2
-170.000000   42.000000 2
-168.000000   42.000000 2
-166.000000   42.000000 2
-164.000000   42.000000 2
-162.000000   42.000000 2
-160.000000   42.000000 2
-158.000000   42.000000 2
-156.000000   42.000000 2
-154.000000   42.000000 2
-152.000000   42.000000 2
-150.000000   42.000000 2
-148.000000   42.000000 2
-146.000000   42.000000 2
-144.000000   42.000000 2
-142.000000   42.000000 2
-140.000000   42.000000 2
-138.000000   42.000000 2
-136.000000   42.000000 2
-134.000000   42.000000 2
-132.000000   42.000000 2
-130.000000   42.000000 2
-128.000000   42.000000 2
-126.000000   42.000000 2
-124.000000   42.000000 2
-122.000000   42.000000 2
-120.000000   42.000000 2
-118.000000   42.000000 2
-116.000000   42.000000 2
-114.000000   42.000000 2
-112.000000   42.000000 2
-110.000000   42.000000 2
-108.000000   42.000000 2
-106.000000   42.000000 2
-104.000000   42.000000 2
-102.000000   42.000000 2
-100.000000   42.000000 2
 -98.000000   42.000000 2
 -96.000000   42.000000 2
 -94.000000   42.000000 2
 -92.000000   42.000000 2
 -90.000000   42.000000 2
 -88.000000   42.000000 2
 -86.000000   42.000000 2
 -84.000000   42.000000 2
 -82.000000   42.000000 2
 -80.000000   42.000000 2
 -78.000000   42.000000 2
 -76.000000   42.000000 2
 -74.000000   42.000000 2
 -72.000000   42.000000 2
 -70.000000   42.000000 2
 -68.000000   42.000000 2
 -66.000000   42.000000 2
 -64.000000   42.000000 2
 -62.000000   42.000000 2
 -60.000000   42.000000 2
 -58.000000   42.000000 2
 -56.000000   42.000000 2
 -54.000000   42.000000 2
 -52.000000   42.000000 2
 -50.000000   42.000000 2
 -48.000000   42.000000 2
 -46.000000   42.000000 2
 -44.000000   42.000000 2
 -42.000000   42.000000 2
 -40.000000   42.000000 2
 -38.000000   42.000000 2
 -36.000000   42.000000 2
 -34.000000   42.000000 2
 -32.000000   42.000000 2
 -30.000000   42.000000 2
 -28.000000   42.000000 2
 -26.000000   42.000000 2
 -24.000000   42.000000 2
 -22.000000   42.000000 2
 -20.000000   42.000000 2
 -18.000000   42.000000 2
 -16.000000   42.000000 2
 -14.000000   42.000000 2
 -12.000000   42.000000 2
 -10.000000   42.000000 2
  -8.000000   42.000000 2
  -6.000000   42.000000 2
  -4.000000   42.000000 2
  -2.000000   42.000000 2
   0.000000   42.000000 1 2
   2.000000   42.000000 1
   4.000000   42.000000 1
   6.000000   42.000000 1
   8.000000   42.000000 1
  10.000000   42.000000 1
  12.000000   42.000000 1
  14.000000   42.000000 1
  16.000000   42.000000 1
  18.000000   42.000000 1
  20.000000   42.000000 1
  22.000000   42.000000 1
  24.000000   42.000000 1
  26.000000   42.000000 1
  28.000000   42.000000 1
  30.000000   42.000000 1
  32.000000   42.000000 1
  34.000000   42.000000 1
  36.000000   42.000000 1
  38.000000   42.000000 1
  40.000000   42.000000 1
  42.000000   42.000000 1
  44.000000   42.000000 1
  46.000000   42.000000 1
  48.000000   42.000000 1
  50.000000   42.000000 1
  52.000000   42.000000 1
  54.000000   42.000000 1
  56.000000   42.000000 1
  58.000000   42.000000 1
  60.000000   42.000000 1
  62.000000   42.000000 1
  64.000000   42.000000 1
  66.000000   42.000000 1
  68.000000   42.000000 1
  70.000000   42.000000 1
  72.000000   42.000000 1
  74.000000   42.000000 1
  76.000000   42.000000 1
  78.000000   42.000000 1
  80.000000   42.000000 1
  82.000000   42.000000 1
  84.000000   42.000000 1
  86.000000   42.000000 1
  88.000000   42.000000 1
  90.000000   42.000000 1
  92.000000   42.000000 1
  94.000000   42.000000 1
  96.000000   42.000000 1
  98.000000   42.000000 1
 100.000000   42.000000 1
 102.000000   42.000000 1
 104.000000   42.000000 1
 106.000000   42.000000 1
 108.000000   42.000000 1
 110.000000   42.000000 1
 112.000000   42.000000 1
 114.000000   42.000000 1
 116.000000   42.000000 1
 118.000000   42.000000 1
 120.000000   42.000000 1
 122.000000   42.000000 1
 124.000000   42.000000 1
 126.000000   42.000000 1
 128.000000   42.000000 1
 130.000000   42.000000 1
 132.000000   42.000000 1
 134.000000   42.000000 1
 136.000000   42.000000 1
 138.000000   42.000000 1
 140.000000   42.000000 1
 142.000000   42.000000 1
 144.000000   42.000000 1
 146.000000   42.000000 1
 148.000000   42.000000 1
 150.000000   42.000000 1
 152.000000   42.000000 1
 154.000000   42.000000 1
 156.000000   42.000000 1
 158.000000   42.000000 1
 160.000000   42.000000 1
 162.000000   42.000000 1
 164.000000   42.000000 1
 166.000000   42.000000 1
 168.000000   42.000000 1
 170.000000   42.000000 1
 172.000000   42.000000 1
 174.000000   42.000000 1
 176.000000   42.000000 1
 178.000000   42.000000 1
 180.000000   42.000000 1 2
-180.000000   44.000000 2
-178.000000   44.000000 2
-176.000000   44.000000 2
-174.000000   44.000000 2
-172.000000   44.000000 2
-170.000000   44.000000 2
-168.000000   44.000000 2
-166.000000   44.000000 2
-164.000000   44.000000 2
-162.000000   44.000000 2
-160.000000   44.000000 2
-158.000000   44.000000 2
-156.000000   44.000000 2
-154.000000   44.000000 2
-152.000000   44.000000 2
-150.000000   44.000000 2
-148.000000   44.000000 2
-146.000000   44.000000 2
-144.000000   44.000000 2
-142.000000   44.000000 2
-140.000000   44.000000 2
-138.000000   44.000000 2
-136.000000   44.000000 2
-134.000000   44.000000 2
-132.000000   44.000000 2
-130.000000   44.000000 2
-128.000000   44.000000 2
-126.000000   44.000000 2
-124.000000   44.000000 2
-122.000000   44.000000 2
-120.000000   44.000000 2
-118.000000   44.000000 2
-116.000000   44.000000 2
-114.000000   44.000000 2
-112.000000   44.000000 2
-110.000000   44.000000 2
-108.000000   44.000000 2
-106.000000   44.000000 2
-104.000000   44.000000 2
-102.000000   44.000000 2
-100.000000   44.000000 2
 -98.000000   44.000000 2
 -96.000000   44.000000 2
 -94.000000   44.000000 2
 -92.000000   44.000000 2
 -90.000000   44.000000 2
 -88.000000   44.000000 2
 -86.000000   44.000000 2
 -84.000000   44.000000 2
 -82.000000   44.000000 2
 -80.000000   44.000000 2
 -78.000000   44.000000 2
 -76.000000   44.000000 2
 -74.000000   44.000000 2
 -72.000000   44.000000 2
 -70.000000   44.000000 2
 -68.000000   44.000000 2
 -66.000000   44.000000 2
 -64.000000   44.000000 2
 -62.000000   44.000000 2
 -60.000000   44.000000 2
 -58.000000   44.000000 2
 -56.000000   44.000000 2
 -54.000000   44.000000 2
 -52.000000   44.000000 2
 -50.000000   44.000000 2
 -48.000000   44.000000 2
 -46.000000   44.000000 2
 -44.000000   44.000000 2
 -42.000000   44.000000 2
 -40.000000   44.000000 2
 -38.000000   44.000000 2
 -36.000000   44.000000 2
 -34.000000   44.000000 2
 -32.000000   44.000000 2
 -30.000000   44.000000 2
 -28.000000   44.000000 2
 -26.000000   44.000000 2
 -24.000000   44.000000 2
 -22.000000   44.000000 2
 -20.000000   44.000000 2
 -18.000000   44.000000 2
 -16.000000   44.000000 2
 -14.000000   44.000000 2
 -12.000000   44.000000 2
 -10.000000   44.000000 2
  -8.000000   44.000000 2
  -6.000000   44.000000 2
  -4.000000   44.000000 2
  -2.000000   44.000000 2
   0.000000   44.000000 1
   2.000000   44.000000 1
   4.000000   44.000000 1
   6.000000   44.000000 1
   8.000000   44.000000 1
  10.000000   44.000000 1
  12.000000   44.000000 1
  14.000000   44.000000 1
  16.000000   44.000000 1
  18.000000   44.000000 1
  20.000000   44.000000 1
  22.000000   44.000000 1
  24.000000   44.000000 1
  26.000000   44.000000 1
  28.000000   44.000000 1
  30.000000   44.000000 1
  32.000000   44.000000 1
  34.000000   44.000000 1
  36.000000   44.000000 1
  38.000000   44.000000 1
  40.000000   44.000000 1
  42.000000   44.000000 1
  44.000000   44.000000 1
  46.000000   44.000000 1
  48.000000   44.000000 1
  50.000000   44.000000 1
  52.000000   44.000000 1
  54.000000   44.000000 1
  56.000000   44.000000 1
  58.000000   44.000000 1
  60.000000   44.000000 1
  62.000000   44.000000 1
  64.000000   44.000000 1
  66.000000   44.000000 1
  68.000000   44.000000 1
  70.000000   44.000000 1
  72.000000   44.000000 1
  74.000000   44.000000 1
  76.000000   44.000000 1
  78.000000   44.000000 1
  80.000000   44.000000 1
  82.000000   44.000000 1
  84.000000   44.000000 1
  86.000000   44.000000 1
  88.000000   44.000000 1
  90.000000   44.000000 1
  92.000000   44.000000 1
  94.000000   44.000000 1
  96.000000   44.000000 1
  98.000000   44.000000 1
 100.000000   44.000000 1
 102.000000   44.000000 1
 104.000000   44.000000 1
 106.000000   44.000000 1
 108.000000   44.000000 1
 110.000000   44.000000 1
 112.000000   44.000000 1
 114.000000   44.000000 1
 116.000000   44.000000 1
 118.000000   44.000000 1
 120.000000   44.000000 1
 122.000000   44.000000 1
 124.000000   44.000000 1
 126.000000   44.000000 1
 128.000000   44.000000 1
 130.000000   44.000000 1
 132.000000   44.000000 1
 134.000000   44.000000 1
 136.000000   44.000000 1
 138.000000   44.000000 1
 140.000000   44.000000 1
 142.000000   44.000000 1
 144.000000   44.000000 1
 146.000000   44.000000 1
 148.000000   44.000000 1
 150.000000   44.000000 1
 152.000000   44.000000 1
 154.000000   44.000000 1
 156.000000   44.000000 1
 158.000000   44.000000 1
 160.000000   44.000000 1
 162.000000   44.000000 1
 164.000000   44.000000 1
 166.000000   44.000000 1
 168.000000   44.000000 1
 170.000000   44.000000 1
 172.000000   44.000000 1
 174.000000   44.000000 1
 176.000000   44.000000 1
 178.000000   44.000000 1
 180.000000   44.000000 1 2
-180.000000   46.000000 1 2
-178.000000   46.000000 2
-176.000000   46.000000 2
-174.000000   46.000000 2
-172.000000   46.000000 2
-170.000000   46.000000 2
-168.000000   46.000000 2
-166.000000   46.000000 2
-164.000000   46.000000 2
-162.000000   46.000000 2
-160.000000   46.000000 2
-158.000000   46.000000 2
-156.000000   46.000000 2
-154.000000   46.000000 2
-152.000000   46.000000 2
-150.000000   46.000000 2
-148.000000   46.000000 2
-146.000000   46.000000 2
-144.000000   46.000000 2
-142.000000   46.000000 2
-140.000000   46.000000 2
-138.000000   46.000000 2
-136.000000   46.000000 2
-134.000000   46.000000 2
-132.000000   46.000000 2
-130.000000   46.000000 2
-128.000000   46.000000 2
-126.000000   46.000000 2
-124.000000   46.000000 2
-122.000000   46.000000 2
-120.000000   46.000000 2
-118.000000   46.000000 2
-116.000000   46.000000 2
-114.000000   46.000000 2
-112.000000   46.000000 2
-110.000000   46.000000 2
-108.000000   46.000000 2
-106.000000   46.000000 2
-104.000000   46.000000 2
-102.000000   46.000000 2
-100.000000   46.000000 2
 -98.000000   46.000000 2
 -96.000000   46.000000 2
 -94.000000   46.000000 2
 -92.000000   46.000000 2
 -90.000000   46.000000 2
 -88.000000   46.000000 2
 -86.000000   46.000000 2
 -84.000000   46.000000 2
 -82.000000   46.000000 2
 -80.000000   46.000000 2
 -78.000000   46.000000 2
 -76.000000   46.000000 2
 -74.000000   46.000000 2
 -72.000000   46.000000 2
 -70.000000   46.000000 2
 -68.000000   46.000000 2
 -66.000000   46.000000 2
 -64.000000   46.000000 2
 -62.000000   46.000000 2
 -60.000000   46.000000 2
 -58.000000   46.000000 2
 -56.000000   46.000000 2
 -54.000000   46.000000 2
 -52.000000   46.000000 2
 -50.000000   46.000000 2
 -48.000000   46.000000 2
 -46.000000   46.000000 2
 -44.000000   46.000000 2
 -42.000000   46.000000 2
 -40.000000   46.000000 2
 -38.000000   46.000000 2
 -36.000000   46.000000 2
 -34.000000   46.000000 2
 -32.000000   46.000000 2
 -30.000000   46.000000 2
 -28.000000   46.000000 2
 -26.000000   46.000000 2
 -24.000000   46.000000 2
 -22.000000   46.000000 2
 -20.000000   46.000000 2
 -18.000000   46.000000 2
 -16.000000   46.000000 2
 -14.000000   46.000000 2
 -12.000000   46.000000 2
 -10.000000   46.000000 2
  -8.000000   46.000000 2
  -6.000000   46.000000 2
  -4.000000   46.000000 2
  -2.000000   46.000000 2
   0.000000   46.000000 1 2
   2.000000   46.000000 1
   4.000000   46.000000 1
   6.000000   46.000000 1
   8.000000   46.000000 1
  10.000000   46.000000 1
  12.000000   46.000000 1
  14.000000   46.000000 1
  16.000000   46.000000 1
  18.000000   46.000000 1
  20.000000   46.000000 1
  22.000000   46.000000 1
  24.000000   46.000000 1
  26.000000   46.000000 1
  28.000000   46.000000 1
  30.000000   46.000000 1
  32.000000   46.000000 1
  34.000000   46.000000 1
  36.000000   46.000000 1
  38.000000   46.000000 1
  40.000000   46.000000 1
  42.000000   46.000000 1
  44.000000   46.000000 1
  46.000000   46.000000 1
  48.000000   46.000000 1
  50.000000   46.000000 1
  52.000000   46.000000 1
  54.000000   46.000000 1
  56.000000   46.000000 1
  58.000000   46.000000 1
  60.000000   46.000000 1
  62.000000   46.000000 1
  64.000000   46.000000 1
  66.000000   46.000000 1
  68.000000   46.000000 1
  70.000000   46.000000 1
  72.000000   46.000000 1
  74.000000   46.000000 1
  76.000000   46.000000 1
  78.000000   46.000000 1
  80.000000   46.000000 1
  82.000000   46.000000 1
  84.000000   46.000000 1
  86.000000   46.000000 1
  88.000000   46.000000 1
  90.000000   46.000000 1
  92.000000   46.000000 1
  94.000000   46.000000 1
  96.000000   46.000000 1
  98.000000   46.000000 1
 100.000000   46.000000 1
 102.000000   46.000000 1
 104.000000   46.000000 1
 106.000000   46.000000 1
 108.000000   46.000000 1
 110.000000   46.000000 1
 112.000000   46.000000 1
 114.000000   46.000000 1
 116.000000   46.000000 1
 118.000000   46.000000 1
 120.000000   46.000000 1
 122.000000   46.000000 1
 124.000000   46.000000 1
 126.000000   46.000000 1
 128.000000   46.000000 1
 130.000000   46.000000 1
 132.000000   46.000000 1
 134.000000   46.000000 1
 136.000000   46.000000 1
 138.000000   46.000000 1
 140.000000   46.000000 1
 142.000000   46.000000 1
 144.000000   46.000000 1
 146.000000   46.000000 1
 148.000000   46.000000 1
 150.000000   46.000000 1
 152.000000   46.000000 1
 154.000000   46.000000 1
 156.000000   46.000000 1
 158.000000   46.000000 1
 160.000000   46.000000 1
 162.000000   46.000000 1
 164.000000   46.000000 1
 166.000000   46.000000 1
 168.000000   46.000000 1
 170.000000   46.000000 1
 172.000000   46.000000 1
 174.000000   46.000000 1
 176.000000   46.000000 1
 178.000000   46.000000 1
 180.000000   46.000000 1 2
-180.000000   48.000000 1 2
-178.000000   48.000000 2
-176.000000   48.000000 2
-174.000000   48.000000 2
-172.000000   48.000000 2
-170.000000   48.000000 2
-168.000000   48.000000 2
-166.000000   48.000000 2
-164.000000   48.000000 2
-162.000000   48.000000 2
-160.000000   48.000000 2
-158.000000   48.000000 2
-156.000000   48.000000 2
-154.000000   48.000000 2
-152.000000   48.000000 2
-150.000000   48.000000 2
-148.000000   48.000000 2
-146.000000   48.000000 2
-144.000000   48.000000 2
-142.000000   48.000000 2
-140.000000   48.000000 2
-138.000000   48.000000 2
-136.000000   48.000000 2
-134.000000   48.000000 2
-132.000000   48.000000 2
-130.000000   48.000000 2
-128.000000   48.000000 2
-126.000000   48.000000 2
-124.000000   48.000000 2
-122.000000   48.000000 2
-120.000000   48.000000 2
-118.000000   48.000000 2
-116.000000   48.000000 2
-114.000000   48.000000 2
-112.000000   48.000000 2
-110.000000   48.000000 2
-108.000000   48.000000 2
-106.000000   48.000000 2
-104.000000   48.000000 2
-102.000000   48.000000 2
-100.000000   48.000000 2
 -98.000000   48.000000 2
 -96.000000   48.000000 2
 -94.000000   48.000000 2
 -92.000000   48.000000 2
 -90.000000   48.000000 2
 -88.000000   48.000000 2
 -86.000000   48.000000 2
 -84.000000   48.000000 2
 -82.000000   48.000000 2
 -80.000000   48.000000 2
 -78.000000   48.000000 2
 -76.000000   48.000000 2
 -74.000000   48.000000 2
 -72.000000   48.000000 2
 -70.000000   48.000000 2
 -68.000000   48.000000 2
 -66.000000   48.000000 2
 -64.000000   48.000000 2
 -62.000000   48.000000 2
 -60.000000   48.000000 2
 -58.000000   48.000000 2
 -56.000000   48.000000 2
 -54.000000   48.000000 2
 -52.000000   48.000000 2
 -50.000000   48.000000 2
 -48.000000   48.000000 2
 -46.000000   48.000000 2
 -44.000000   48.000000 2
 -42.000000   48.000000 2
 -40.000000   48.000000 2
 -38.000000   48.000000 2
 -36.000000   48.000000 2
 -34.000000   48.000000 2
 -32.000000   48.000000 2
 -30.000000   48.000000 2
 -28.000000   48.000000 2
 -26.000000   48.000000 2
 -24.000000   48.000000 2
 -22.000000   48.000000 2
 -20.000000   48.000000 2
 -18.000000   48.000000 2
 -16.000000   48.000000 2
 -14.000000   48.000000 2
 -12.000000   48.000000 2
 -10.000000   48.000000 2
  -8.000000   48.000000 2
  -6.000000   48.000000 2
  -4.000000   48.000000 2
  -2.000000   48.000000 2
   0.000000   48.000000 1 2
   2.000000   48.000000 1
   4.000000   48.000000 1
   6.000000   48.000000 1
   8.000000   48.000000 1
  10.000000   48.000000 1
  12.000000   48.000000 1
  14.000000   48.000000 1
  16.000000   48.000000 1
  18.000000   48.000000 1
  20.000000   48.000000 1
  22.000000   48.000000 1
  24.000000   48.000000 1
  26.000000   48.000000 1
  28.000000   48.000000 1
  30.000000   48.000000 1
  32.000000   48.000000 1
  34.000000   48.000000 1
  36.000000   48.000000 1
  38.000000   48.000000 1
  40.000000   48.000000 1
  42.000000   48.000000 1
  44.000000   48.000000 1
  46.000000   48.000000 1
  48.000000   48.000000 1
  50.000000   48.000000 1
  52.000000   48.000000 1
  54.000000   48.000000 1
  56.000000   48.000000 1
  58.000000   48.000000 1
  60.000000   48.000000 1
  62.000000   48.000000 1
  64.000000   48.000000 1
  66.000000   48.000000 1
  68.000000   48.000000 1
  70.000000   48.000000 1
  72.000000   48.000000 1
  74.000000   48.000000 1
  76.000000   48.000000 1
  78.000000   48.000000 1
  80.000000   48.000000 1
  82.000000   48.000000 1
  84.000000   48.000000 1
  86.000000   48.000000 1
  88.000000   48.000000 1
  90.000000   48.000000 1
  92.000000   48.000000 1
  94.000000   48.000000 1
  96.000000   48.000000 1
  98.000000   48.000000 1
 100.000000   48.000000 1
 102.000000   48.000000 1
 104.000000   48.000000 1
 106.000000   48.000000 1
 108.000000   48.000000 1
 110.000000   48.000000 1
 112.000000   48.000000 1
 114.000000   48.000000 1
 116.000000   48.000000 1
 118.000000   48.000000 1
 120.000000   48.000000 1
 122.000000   48.000000 1
 124.000000   48.000000 1
 126.000000   48.000000 1
 128.000000   48.000000 1
 130.000000   48.000000 1
 132.000000   48.000000 1
 134.000000   48.000000 1
 136.000000   48.000000 1
 138.000000   48.000000 1
 140.000000   48.000000 1
 142.000000   48.000000 1
 144.000000   48.000000 1
 146.000000   48.000000 1
 148.000000   48.000000 1
 150.000000   48.000000 1
 152.000000   48.000000 1
 154.000000   48.000000 1
 156.000000   48.000000 1
 158.000000   48.000000 1
 160.000000   48.000000 1
 162.000000   48.000000 1
 164.000000   48.000000 1
 166.000000   48.000000 1
 168.000000   48.000000 1
 170.000000   48.000000 1
 172.000000   48.000000 1
 174.000000   48.000000 1
 176.000000   48.000000 1
 178.000000   48.000000 1
 180.000000   48.000000 1 2
-180.000000   50.000000 1 2
-178.000000   50.000000 2
-176.000000   50.000000 2
-174.000000   50.000000 2
-172.000000   50.000000 2
-170.000000   50.000000 2
-168.000000   50.000000 2
-166.000000   50.000000 2
-164.000000   50.000000 2
-162.000000   50.000000 2
-160.000000   50.000000 2
-158.000000   50.000000 2
-156.000000   50.000000 2
-154.000000   50.000000 2
-152.000000   50.000000 2
-150.000000   50.000000 2
-148.000000   50.000000 2
-146.000000   50.000000 2
-144.000000   50.000000 2
-142.000000   50.000000 2
-140.000000   50.000000 2
-138.000000   50.000000 2
-136.000000   50.000000 2
-134.000000   50.000000 2
-132.000000   50.000000 2
-130.000000   50.000000 2
-128.000000   50.000000 2
-126.000000   50.000000 2
-124.000000   50.000000 2
-122.000000   50.000000 2
-120.000000   50.000000 2
-118.000000   50.000000 2
-116.000000   50.000000 2
-114.000000   50.000000 2
-112.000000   50.000000 2
-110.000000   50.000000 2
-108.000000   50.000000 2
-106.000000   50.000000 2
-104.000000   50.000000 2
-102.000000   50.000000 2
-100.000000   50.000000 2
 -98.000000   50.000000 2
 -96.000000   50.000000 2
 -94.000000   50.000000 2
 -92.000000   50.000000 2
 -90.000000   50.000000 2
 -88.000000   50.000000 2
 -86.000000   50.000000 2
 -84.000000   50.000000 2
 -82.000000   50.000000 2
 -80.000000   50.000000 2
 -78.000000   50.000000 2
 -76.000000   50.000000 2
 -74.000000   50.000000 2
 -72.000000   50.000000 2
 -70.000000   50.000000 2
 -68.000000   50.000000 2
 -66.000000   50.000000 2
 -64.000000   50.000000 2
 -62.000000   50.000000 2
 -60.000000   50.000000 2
 -58.000000   50.000000 2
 -56.000000   50.000000 2
 -54.000000   50.000000 2
 -52.000000   50.000000 2
 -50.000000   50.000000 2
 -48.000000   50.000000 2
 -46.000000   50.000000 2
 -44.000000   50.000000 2
 -42.000000   50.000000 2
 -40.000000   50.000000 2
 -38.000000   50.000000 2
 -36.000000   50.000000 2
 -34.000000   50.000000 2
 -32.000000   50.000000 2
 -30.000000   50.000000 2
 -28.000000   50.000000 2
 -26.000000   50.000000 2
 -24.000000   50.000000 2
 -22.000000   50.000000 2
 -20.000000   50.000000 2
 -18.000000   50.000000 2
 -16.000000   50.000000 2
 -14.000000   50.000000 2
 -12.000000   50.000000 2
 -10.000000   50.000000 2
  -8.000000   50.000000 2
  -6.000000   50.000000 2
  -4.000000   50.000000 2
  -2.000000   50.000000 2
   0.000000   50.000000 1 2
   2.000000   50.000000 1
   4.000000   50.000000 1
   6.000000   50.000000 1
   8.000000   50.000000 1
  10.000000   50.000000 1
  12.000000   50.000000 1
  14.000000   50.000000 1
  16.000000   50.000000 1
  18.000000   50.000000 1
  20.000000   50.000000 1
  22.000000   50.000000 1
  24.000000   50.000000 1
  26.000000   50.000000 1
  28.000000   50.000000 1
  30.000000   50.000000 1
  32.000000   50.000000 1
  34.000000   50.000000 1
  36.000000   50.000000 1
  38.000000   50.000000 1
  40.000000   50.000000 1
  42.000000   50.000000 1
  44.000000   50.000000 1
  46.000000   50.000000 1
  48.000000   50.000000 1
  50.000000   50.000000 1
  52.000000   50.000000 1
  54.000000   50.000000 1
  56.000000   50.000000 1
  58.000000   50.000000 1
  60.000000   50.000000 1
  62.000000   50.000000 1
  64.000000   50.000000 1
  66.000000   50.000000 1
  68.000000   50.000000 1
  70.000000   50.000000 1
  72.000000   50.000000 1
  74.000000   50.000000 1
  76.000000   50.000000 1
  78.000000   50.000000 1
  80.000000   50.000000 1
  82.000000   50.000000 1
  84.000000   50.000000 1
  86.000000   50.000000 1
  88.000000   50.000000 1
  90.000000   50.000000 1
  92.000000   50.000000 1
  94.000000   50.000000 1
  96.000000   50.000000 1
  98.000000   50.000000 1
 100.000000   50.000000 1
 102.000000   50.000000 1
 104.000000   50.000000 1
 106.000000   50.000000 1
 108.000000   50.000000 1
 110.000000   50.000000 1
 112.000000   50.000000 1
 114.000000   50.000000 1
 116.000000   50.000000 1
 118.000000   50.000000 1
 120.000000   50.000000 1
 122.000000   50.000000 1
 124.000000   50.000000 1
 126.000000   50.000000 1
 128.000000   50.000000 1
 130.000000   50.000000 1
 132.000000   50.000000 1
 134.000000   50.000000 1
 136.000000   50.000000 1
 138.000000   50.000000 1
 140.000000   50.000000 1
 142.000000   50.000000 1
 144.000000   50.000000 1
 146.000000   50.000000 1
 148.000000   50.000000 1
 150.000000   50.000000 1
 152.000000   50.000000 1
 154.000000   50.000000 1
 156.000000   50.000000 1
 158.000000   50.000000 1
 160.000000   50.000000 1
 162.000000   50.000000 1
 164.000000   50.000000 1
 166.000000   50.000000 1
 168.000000   50.000000 1
 170.000000   50.000000 1
 172.000000   50.000000 1
 174.000000   50.000000 1
 176.000000   50.000000 1
 178.000000   50.000000 1
 180.000000   50.000000 1 2
-180.000000   52.000000 1 2
-178.000000   52.000000 2
-176.000000   52.000000 2
-174.000000   52.000000 2
-172.000000   52.000000 2
-170.000000   52.000000 2
-168.000000   52.000000 2
-166.000000   52.000000 2
-164.000000   52.000000 2
-162.000000   52.000000 2
-160.000000   52.000000 2
-158.000000   52.000000 2
-156.000000   52.000000 2
-154.000000   52.000000 2
-152.000000   52.000000 2
-150.000000   52.000000 2
-148.000000   52.000000 2
-146.000000   52.000000 2
-144.000000   52.000000 2
-142.000000   52.000000 2
-140.000000   52.000000 2
-138.000000   52.000000 2
-136.000000   52.000000 2
-134.000000   52.000000 2
-132.000000   52.000000 2
-130.000000   52.000000 2
-128.000000   52.000000 2
-126.000000   52.000000 2
-124.000000   52.000000 2
-122.000000   52.000000 2
-120.000000   52.000000 2
-118.000000   52.000000 2
-116.000000   52.000000 2
-114.000000   52.000000 2
-112.000000   52.000000 2
-110.000000   52.000000 2
-108.000000   52.000000 2
-106.000000   52.000000 2
-104.000000   52.000000 2
-102.000000   52.000000 2
-100.000000   52.000000 2
 -98.000000   52.000000 2
 -96.000000   52.000000 2
 -94.000000   52.000000 2
 -92.000000   52.000000 2
 -90.000000   52.000000 2
 -88.000000   52.000000 2
 -86.000000   52.000000 2
 -84.000000   52.000000 2
 -82.000000   52.000000 2
 -80.000000   52.000000 2
 -78.000000   52.000000 2
 -76.000000   52.000000 2
 -74.000000   52.000000 2
 -72.000000   52.000000 2
 -70.000000   52.000000 2
 -68.000000   52.000000 2
 -66.000000   52.000000 2
 -64.000000   52.000000 2
 -62.000000   52.000000 2
 -60.000000   52.000000 2
 -58.000000   52.000000 2
 -56.000000   52.000000 2
 -54.000000   52.000000 2
 -52.000000   52.000000 2
 -50.000000   52.000000 2
 -48.000000   52.000000 2
 -46.000000   52.000000 2
 -44.000000   52.000000 2
 -42.000000   52.000000 2
 -40.000000   52.000000 2
 -38.000000   52.000000 2
 -36.000000   52.000000 2
 -34.000000   52.000000 2
 -32.000000   52.000000 2
 -30.000000   52.000000 2
 -28.000000   52.000000 2
 -26.000000   52.000000 2
 -24.000000   52.000000 2
 -22.000000   52.000000 2
 -20.000000   52.000000 2
 -18.000000   52.000000 2
 -16.000000   52.000000 2
 -14.000000   52.000000 2
 -12.000000   52.000000 2
 -10.000000   52.000000 2
  -8.000000   52.000000 2
  -6.000000   52.000000 2
  -4.000000   52.000000 2
  -2.000000   52.000000 2
   0.000000   52.000000 1 2
   2.000000   52.000000 1
   4.000000   52.000000 1
   6.000000   52.000000 1
   8.000000   52.000000 1
  10.000000   52.000000 1
  12.000000   52.000000 1
  14.000000   52.000000 1
  16.000000   52.000000 1
  18.000000   52.000000 1
  20.000000   52.000000 1
  22.000000   52.000000 1
  24.000000   52.000000 1
  26.000000   52.000000 1
  28.000000   52.000000 1
  30.000000   52.000000 1
  32.000000   52.000000 1
  34.000000   52.000000 1
  36.000000   52.000000 1
  38.000000   52.000000 1
  40.000000   52.000000 1
  42.000000   52.000000 1
  44.000000   52.000000 1
  46.000000   52.000000 1
  48.000000   52.000000 1
  50.000000   52.000000 1
